Date,NVDA
2000-09-07,0.05255814664132874
2000-09-08,-0.061025401556877856
2000-09-11,-0.04167265800706499
2000-09-12,-0.006225019351304262
2000-09-13,-0.0004456292570931275
2000-09-14,-0.009414166564245763
2000-09-15,0.021611438856689258
2000-09-18,-0.06018501259709175
2000-09-19,0.03043241339887648
2000-09-20,-0.03324418728634715
2000-09-21,0.04206054250558511
2000-09-22,0.017181765687620754
2000-09-25,0.06922972297663432
2000-09-26,0.02366461545252796
2000-09-27,0.053386653702003795
2000-09-28,0.030124011432743902
2000-09-29,-0.028595743621914416
2000-10-02,-0.02394883983801832
2000-10-03,-0.0554585559634464
2000-10-04,-0.01163897827874183
2000-10-05,-0.0236872812131097
2000-10-06,-0.06454050186479598
2000-10-09,0.021681680065407383
2000-10-10,-0.078999490345254
2000-10-11,0.00866694579390015
2000-10-12,-0.04010237583414744
2000-10-13,0.03914104641111438
2000-10-16,-0.023301713824371406
2000-10-17,-0.07546985554250218
2000-10-18,-0.016016399353037336
2000-10-19,0.09247023682044553
2000-10-20,0.08913330903673744
2000-10-23,-0.022695968336723604
2000-10-24,-0.03266871943453964
2000-10-25,-0.09133223826746928
2000-10-26,0.041736314850321365
2000-10-27,-0.023200022930109032
2000-10-30,-0.07300652957284326
2000-10-31,0.08744302742356469
2000-11-01,-0.0002511954792747684
2000-11-02,0.07367792239655002
2000-11-03,0.06336934274427142
2000-11-06,0.07435946684813133
2000-11-07,-0.06998341405022357
2000-11-08,-0.030143611273264925
2000-11-09,-0.11027210399750231
2000-11-10,-0.055801392017205576
2000-11-13,0.0042432487995873736
2000-11-14,0.16811134092866387
2000-11-15,-0.013280987728175209
2000-11-16,-0.06482567441189802
2000-11-17,-0.019530410326342063
2000-11-20,-0.08004479019885458
2000-11-21,-0.019416210920319532
2000-11-22,-0.05370408472466259
2000-11-24,0.05587703902274255
2000-11-27,-0.03427674687576743
2000-11-28,-0.07744249055058017
2000-11-29,-0.06366656116634495
2000-11-30,-0.1750957026830806
2000-12-01,0.09418892281450453
2000-12-04,0.01532828530855479
2000-12-05,0.06298381197397451
2000-12-06,-0.1541520442943718
2000-12-07,-0.018348975802662038
2000-12-08,0.20571009108538552
2000-12-11,0.0
2000-12-12,-0.028026501412947713
2000-12-13,-0.08068848027526765
2000-12-14,-0.0710991035837405
2000-12-15,-0.10452292989570622
2000-12-18,0.03243913769373519
2000-12-19,-0.07856672933155662
2000-12-20,-0.1147216237183637
2000-12-21,-0.1340943000621273
2000-12-22,0.22940209344475093
2000-12-26,-0.04186501362869377
2000-12-27,0.06477100350579623
2000-12-28,0.005211152463285185
2000-12-29,-0.0958744378986649
2001-01-02,-0.09026112319074331
2001-01-03,0.26764738581048
2001-01-04,0.10886851482918725
2001-01-05,-0.16218432825556417
2001-01-08,0.09093791964456566
2001-01-09,0.01979990479052285
2001-01-10,0.06707985758687496
2001-01-11,0.07993661040308431
2001-01-12,-0.021055347541715674
2001-01-16,-0.08170309491496419
2001-01-17,0.035436965155778655
2001-01-18,0.17551173133610076
2001-01-19,-0.02694683662762265
2001-01-22,-0.040423318072321024
2001-01-23,0.09502999926430555
2001-01-24,-0.004273784228301825
2001-01-25,-0.10586966512767804
2001-01-26,0.031235571329790046
2001-01-29,0.0049048557684840954
2001-01-30,0.021795325207920824
2001-01-31,-0.010838397597328076
2001-02-01,0.0051334898563424325
2001-02-02,-0.10165139057843042
2001-02-05,-0.0013373045579563314
2001-02-06,0.005327994657301494
2001-02-07,-0.04759827063060684
2001-02-08,-0.005582513306220838
2001-02-09,-0.007032619795962258
2001-02-12,-0.027158605848940365
2001-02-13,0.029976309823628977
2001-02-14,0.07058768631836898
2001-02-15,0.16846251895483233
2001-02-16,0.05284544992484497
2001-02-20,-0.10512936661754502
2001-02-21,0.04450168391211773
2001-02-22,0.04153661489314109
2001-02-23,-0.07155842645383914
2001-02-26,-0.022681753172326014
2001-02-27,-0.06187376641718845
2001-02-28,-0.11107841672881213
2001-03-01,0.07605111883819626
2001-03-02,-0.10118764316449647
2001-03-05,0.009630019076994012
2001-03-06,0.09220978974289595
2001-03-07,0.07724919646832062
2001-03-08,0.03301880293133319
2001-03-09,-0.07339224035391245
2001-03-12,-0.03687575904574136
2001-03-13,0.11258651424616817
2001-03-14,0.05516119908477979
2001-03-15,0.0481129604094348
2001-03-16,-0.004181564011772387
2001-03-19,0.056047863485434224
2001-03-20,-0.09779024963065752
2001-03-21,0.0716874423021645
2001-03-22,0.09595607020857422
2001-03-23,-0.00928431450256828
2001-03-26,0.05269104164453453
2001-03-27,-0.036957482324547763
2001-03-28,0.0006877527349777868
2001-03-29,0.01480231698569856
2001-03-30,-0.06273227031308837
2001-04-02,-0.04302956014997594
2001-04-03,0.0326248572992911
2001-04-04,-0.10882440670017757
2001-04-05,0.08818770570835732
2001-04-06,-0.003981038416770444
2001-04-09,-0.04983603745895682
2001-04-10,0.0902047881881034
2001-04-11,0.05861430456424532
2001-04-12,0.014913628518514965
2001-04-16,-0.024642973876504604
2001-04-17,0.047858620077214864
2001-04-18,0.07190288039845649
2001-04-19,0.08244697105838084
2001-04-20,0.035822841645071435
2001-04-23,-0.05422736894942837
2001-04-24,-0.07340596184132142
2001-04-25,0.04496100290830607
2001-04-26,-0.08209287588059566
2001-04-27,0.06876627173730254
2001-04-30,0.05299906526301057
2001-05-01,0.08929055171447686
2001-05-02,-0.02321314600098301
2001-05-03,-0.004392531818899537
2001-05-04,0.013674628612598605
2001-05-07,0.04389148543213284
2001-05-08,-0.07510098302562995
2001-05-09,-0.047998071871810266
2001-05-10,-0.03420055095833896
2001-05-11,-0.02589797903744273
2001-05-14,0.008538821522046325
2001-05-15,0.03528053909021134
2001-05-16,0.046077751515666066
2001-05-17,0.01750958353452381
2001-05-18,-0.008078969047751405
2001-05-21,0.044199545341843116
2001-05-22,0.02949427535893956
2001-05-23,-0.008538285191562522
2001-05-24,0.014655240381432622
2001-05-25,-0.019117896723388927
2001-05-29,-0.04186604284650253
2001-05-30,-0.01882683632076132
2001-05-31,-0.008027568438842447
2001-06-01,0.05388910515690304
2001-06-04,-0.015616162727030813
2001-06-05,0.051169045753374665
2001-06-06,0.004264129987839205
2001-06-07,0.054940078692467864
2001-06-08,-0.02631726537993284
2001-06-11,-0.029687516191336583
2001-06-12,0.032783595349048955
2001-06-13,-0.03416689383699012
2001-06-14,-0.0021369351526314695
2001-06-15,0.015481377316669986
2001-06-18,-0.040362550310409695
2001-06-19,-0.056212440219129745
2001-06-20,0.04209265988625144
2001-06-21,0.01871005087169153
2001-06-22,-0.0044801166817936
2001-06-25,-0.0019734975149690026
2001-06-26,0.028453797472624442
2001-06-27,-0.03142110793853803
2001-06-28,0.011708055253396132
2001-06-29,0.008988401138724678
2001-07-02,-0.04532480835860575
2001-07-03,0.012669399993683328
2001-07-05,-0.07528239447978025
2001-07-06,-0.031230979970186645
2001-07-09,-0.03326090901089973
2001-07-10,0.008166931441596637
2001-07-11,-0.001908049565796377
2001-07-12,0.05111963886803661
2001-07-13,-0.020901627253027577
2001-07-16,-0.0838277866737216
2001-07-17,0.05437337227095296
2001-07-18,-0.03521599551440935
2001-07-19,0.015950445914371336
2001-07-20,-0.029212636831969174
2001-07-23,-0.09945924722657562
2001-07-24,0.06550585385319763
2001-07-25,-0.009718197897225389
2001-07-26,0.09709855302916082
2001-07-27,0.025000548728218774
2001-07-30,-0.024116770792218745
2001-07-31,0.022880435449118552
2001-08-01,0.059273192984414136
2001-08-02,0.023486980408926827
2001-08-03,-0.007882568241606602
2001-08-06,0.029829661184036738
2001-08-07,-0.014917587524185372
2001-08-08,-0.025752263831193334
2001-08-09,-0.01766336811581981
2001-08-10,-0.0011789731826847838
2001-08-13,0.041085144494783066
2001-08-14,-0.026892422714363873
2001-08-15,0.0011653636322501715
2001-08-16,0.04125352919331782
2001-08-17,-0.06694390817338114
2001-08-20,-0.006948079247549588
2001-08-21,-0.02126195971924738
2001-08-22,0.0403129398546338
2001-08-23,-0.022423835070392917
2001-08-24,0.028184061269039606
2001-08-27,0.03400812537481124
2001-08-28,-0.013120596950815022
2001-08-29,-0.03268108029157535
2001-08-30,-0.003208332560158622
2001-08-31,0.008295501801335758
2001-09-04,-0.07206445598408662
2001-09-05,0.021089869030186392
2001-09-06,-0.04172975092402287
2001-09-07,0.010436290892057887
2001-09-10,-0.029393099412220458
2001-09-17,-0.10835752597526849
2001-09-18,-0.06220588875420452
2001-09-19,-0.012285828102428287
2001-09-20,-0.08842398289827869
2001-09-21,-0.06842600858839565
2001-09-24,0.10647261348259573
2001-09-25,-0.03978101736084039
2001-09-26,-0.03674157904263087
2001-09-27,-0.05700877764537604
2001-09-28,0.045429718332178126
2001-10-01,-0.08863576515386318
2001-10-02,-0.05141891795156339
2001-10-03,0.1796674016591575
2001-10-04,0.12204754073086632
2001-10-05,0.018717889444862967
2001-10-08,0.022241039089122783
2001-10-09,-0.04436856734460681
2001-10-10,0.06234119303670105
2001-10-11,0.10284450927913125
2001-10-12,0.06304114105391356
2001-10-15,-0.004462627846887557
2001-10-16,0.09587478815181116
2001-10-17,-0.06048385739329509
2001-10-18,0.04134020156917062
2001-10-19,0.020497571412377624
2001-10-22,0.02339422455319662
2001-10-23,-0.01777564772639728
2001-10-24,0.043213917667781265
2001-10-25,0.05695569068774842
2001-10-26,-0.0740628564119683
2001-10-29,-0.08473036579121462
2001-10-30,-0.0016646661051908929
2001-10-31,0.020270337211365952
2001-11-01,0.08194368714665456
2001-11-02,0.013873886475986419
2001-11-05,0.00359802176056645
2001-11-06,0.06639734359111427
2001-11-07,0.0007921255874216993
2001-11-08,-0.01753542269485664
2001-11-09,0.06704798263354284
2001-11-12,0.026525677490427557
2001-11-13,-0.008271544666493713
2001-11-14,-0.02826477392309179
2001-11-15,0.005300895298525621
2001-11-16,-0.008724451717160298
2001-11-19,-0.02215390013095564
2001-11-20,-0.02844947947455767
2001-11-21,-0.012907907480837921
2001-11-23,0.01391053688834698
2001-11-26,0.06903295472003235
2001-11-27,0.010593661408011101
2001-11-28,-0.05178967669595769
2001-11-29,0.04287587897807532
2001-11-30,0.019029946073423898
2001-12-03,-0.015305320845169335
2001-12-04,0.07739360911032955
2001-12-05,0.07757853282677529
2001-12-06,-0.015882704391551372
2001-12-07,-0.031039449381886186
2001-12-10,0.009958791739023809
2001-12-11,0.035211983784214085
2001-12-12,0.03061728739934655
2001-12-13,-0.029183469848506727
2001-12-14,0.04407059276595149
2001-12-17,0.03532302345163163
2001-12-18,-0.0260733244200424
2001-12-19,-0.027700471242671165
2001-12-20,-0.040215194094080475
2001-12-21,0.042385931234729335
2001-12-24,0.024623256080301692
2001-12-26,0.024180326316264655
2001-12-27,0.0228905566915496
2001-12-28,-0.02436594257839586
2001-12-31,-0.012034287624479334
2002-01-02,0.005960419569436937
2002-01-03,0.06346987027168771
2002-01-04,-0.029577179211524363
2002-01-07,-0.027228476506426458
2002-01-08,0.011739677414698502
2002-01-09,-0.013807358992599994
2002-01-10,-0.024251757887427505
2002-01-11,-0.04525993970630782
2002-01-14,-0.053907821824023205
2002-01-15,0.0892677425288283
2002-01-16,-0.039808670584817185
2002-01-17,0.034437079514794244
2002-01-18,-0.018478741171143565
2002-01-22,-0.025399826905044387
2002-01-23,0.01863580141775778
2002-01-24,0.035195308257303326
2002-01-25,-0.002594329695882247
2002-01-28,0.03776864934868396
2002-01-29,-0.05021726106572244
2002-01-30,0.011990850246034412
2002-01-31,0.004573849554936893
2002-02-01,-0.02479432939790127
2002-02-04,-0.04823725192568218
2002-02-05,-0.00986681655906374
2002-02-06,0.024647774069121886
2002-02-07,-0.03294586237591646
2002-02-08,-0.03890668355728499
2002-02-11,0.0537928784087216
2002-02-12,0.020957423274893472
2002-02-13,-0.012943949916767283
2002-02-14,0.012301224543417644
2002-02-15,-0.08053764300014166
2002-02-19,-0.06855798954832715
2002-02-20,0.05096543822910771
2002-02-21,-0.07076797665342571
2002-02-22,-0.050391662282408545
2002-02-25,0.07540857894088093
2002-02-26,0.021502453893674223
2002-02-27,-0.034213963053931096
2002-02-28,-0.04109788384161095
2002-03-01,0.09225957783683769
2002-03-04,0.05427428250383459
2002-03-05,-0.0025433669848256013
2002-03-06,-0.03190780457183362
2002-03-07,-0.008093756985864897
2002-03-08,0.029420861115494246
2002-03-11,-0.01173492307482904
2002-03-12,-0.05384405580370044
2002-03-13,-0.018301842573120286
2002-03-14,-0.05700471896240111
2002-03-15,0.04139783200765812
2002-03-18,0.0
2002-03-19,-0.02145191059454199
2002-03-20,-0.10460729882820496
2002-03-21,0.051732806448176905
2002-03-22,-0.00861056437622676
2002-03-25,-0.05306213986788855
2002-03-26,0.020204595939125936
2002-03-27,-0.03243530037882825
2002-03-28,-0.025373718996335004
2002-04-01,-0.016595419608306683
2002-04-02,-0.026476276292735967
2002-04-03,0.018653982908935607
2002-04-04,-0.004862914462195667
2002-04-05,-0.02301226547813684
2002-04-08,0.032943745622309395
2002-04-09,-0.06528800797677148
2002-04-10,-0.05678329139349869
2002-04-11,-0.04487871740846283
2002-04-12,-0.0038073812124232997
2002-04-15,0.039554990444670146
2002-04-16,0.04258060432527544
2002-04-17,0.011735051148711317
2002-04-18,-0.01676841062080814
2002-04-19,-0.0705805214443691
2002-04-22,0.004863944675767229
2002-04-23,-0.04127166136789273
2002-04-24,-0.0917212475237632
2002-04-25,0.038059635081112875
2002-04-26,-0.10523125234555009
2002-04-29,0.15410480529292725
2002-04-30,-0.017655340905058603
2002-05-01,0.01793661044200423
2002-05-02,-0.04118464607166761
2002-05-03,-0.03775100821624244
2002-05-06,-0.038916783191655924
2002-05-07,0.02476849512552426
2002-05-08,0.10876351668802564
2002-05-09,-0.04371894463671944
2002-05-10,-0.077820182485838
2002-05-13,0.058776158506764986
2002-05-14,0.09474553381027584
2002-05-15,0.019448025665706803
2002-05-16,0.0018469474352016402
2002-05-17,0.031114757015139105
2002-05-20,0.010665634552843972
2002-05-21,-0.07934933092996155
2002-05-22,0.03967178926653192
2002-05-23,-0.0629093118657269
2002-05-24,-0.01978481851157121
2002-05-28,-0.04049084597668706
2002-05-29,0.03705969018043609
2002-05-30,-0.014717040151109417
2002-05-31,-0.027707993423863986
2002-06-03,-0.06067847408409155
2002-06-04,0.04925906740558372
2002-06-05,-0.014616708242398468
2002-06-06,0.0003053832692905267
2002-06-07,-0.009550794092914927
2002-06-10,-0.00839444961094915
2002-06-11,-0.04599915700076718
2002-06-12,-0.09025614304606377
2002-06-13,-0.010431064349003982
2002-06-14,0.01862388779092128
2002-06-17,0.00883511957897487
2002-06-18,-0.005289836972048878
2002-06-19,-0.17037225810124723
2002-06-20,-0.009265499229378582
2002-06-21,-0.04191928367522024
2002-06-24,0.01836527360635909
2002-06-25,-0.0863777201318745
2002-06-26,-0.05336061092852118
2002-06-27,-0.16132071722987384
2002-06-28,0.005842360993320028
2002-07-01,-0.0023357631711165006
2002-07-02,-0.06508326339092951
2002-07-03,0.08301329930330503
2002-07-05,0.084570199562086
2002-07-08,0.029574056922050396
2002-07-09,-0.050325184246918564
2002-07-10,-0.02780167856890059
2002-07-11,0.09686445608888983
2002-07-12,-0.0009999953345050105
2002-07-15,0.09480784219399685
2002-07-16,-0.027325079213431414
2002-07-17,-0.08880338824563161
2002-07-18,-0.025991029595549886
2002-07-19,-0.04634624690707545
2002-07-22,-0.047440069593212675
2002-07-23,-0.07753978949921647
2002-07-24,0.06180044996752976
2002-07-25,-0.12234463035938514
2002-07-26,-0.023517256468986503
2002-07-29,0.027493250924993884
2002-07-30,0.07022926862464818
2002-07-31,-0.38200885332689927
2002-08-01,-0.10064989566189286
2002-08-02,-0.06820824429568217
2002-08-05,-0.08361368402538538
2002-08-06,0.05100244418738731
2002-08-07,-0.023477845711490364
2002-08-08,0.06354371579135565
2002-08-09,-0.023627637436886673
2002-08-12,0.0
2002-08-13,-0.020876854636170616
2002-08-14,0.06551759184421613
2002-08-15,0.06732439619669872
2002-08-16,0.038132562163902595
2002-08-19,0.168355235715679
2002-08-20,-0.04528190251327535
2002-08-21,0.051579835050121314
2002-08-22,-0.03435894553226726
2002-08-23,-0.06812222703256943
2002-08-26,0.0078021623776316495
2002-08-27,-0.058683487483578656
2002-08-28,-0.06429813192102696
2002-08-29,0.01262299024402358
2002-08-30,-0.02638123535346537
2002-09-03,-0.06335536971688782
2002-09-04,-0.006348981966144862
2002-09-05,-0.038966148162785874
2002-09-06,0.021839640596953203
2002-09-09,-0.0010894469150324326
2002-09-10,0.1333971185288223
2002-09-11,0.048031610163329574
2002-09-12,-0.032072914260899754
2002-09-13,-0.01595869590242982
2002-09-16,-0.06548130914735406
2002-09-17,-0.015267772199399232
2002-09-18,-0.02808310073505904
2002-09-19,-0.034342077707687046
2002-09-20,0.005447895526462965
2002-09-23,-0.04439769407406313
2002-09-24,0.007909527088801216
2002-09-25,0.05370734946039635
2002-09-26,-0.054829375162293026
2002-09-27,-0.03558433961952234
2002-09-30,0.0
2002-10-01,0.05235336652723266
2002-10-02,-0.0011181260785297908
2002-10-03,-0.05005836853052248
2002-10-04,-0.05148692544537692
2002-10-07,-0.050383882181469275
2002-10-08,-0.03017142566736153
2002-10-09,-0.018807025349240725
2002-10-10,0.05026481722505771
2002-10-11,0.12820440773282815
2002-10-14,-0.029960953124457124
2002-10-15,0.09902916781690196
2002-10-16,-0.08740571205874481
2002-10-17,0.07352996470888806
2002-10-18,0.00962047618663675
2002-10-21,0.08657614755696796
2002-10-22,0.03262872905575698
2002-10-23,0.03979786352242565
2002-10-24,-0.05214557201472392
2002-10-25,0.0593824615702192
2002-10-28,0.005391166057131969
2002-10-29,-0.044896038164093266
2002-10-30,0.05204235143402114
2002-10-31,0.05705942645478679
2002-11-01,0.16963331043160634
2002-11-04,0.10365423986230127
2002-11-05,-0.04044393229573773
2002-11-06,0.07438804213808448
2002-11-07,-0.10618248859944845
2002-11-08,-0.2474886167329493
2002-11-11,-0.08063772407944603
2002-11-12,0.08502225071521519
2002-11-13,0.031063585656998516
2002-11-14,0.06416704061000322
2002-11-15,0.07074766544381017
2002-11-18,0.0364498867642733
2002-11-19,0.014209177675087226
2002-11-20,0.04889389513726794
2002-11-21,0.08128250479488353
2002-11-22,-0.026366587103067385
2002-11-25,0.035617529590033836
2002-11-26,-0.027384391847126377
2002-11-27,0.07473858018228174
2002-11-29,0.002925959514690213
2002-12-02,-0.0076159673354654345
2002-12-03,-0.06815743995225221
2002-12-04,-0.12743035442801443
2002-12-05,0.009252859717233441
2002-12-06,0.0014196700800779283
2002-12-09,-0.08335402616780963
2002-12-10,0.08052187313543824
2002-12-11,-0.005696766964249811
2002-12-12,-0.01655617256961195
2002-12-13,-0.0399758740444045
2002-12-16,0.057242502685006524
2002-12-17,-0.0014216958829935677
2002-12-18,-0.07951007165494905
2002-12-19,-0.021889755341903072
2002-12-20,0.013343024942577664
2002-12-23,0.006995957183548729
2002-12-24,-0.020338982126126393
2002-12-26,-0.018352417959449863
2002-12-27,-0.03858006333254371
2002-12-30,-0.035779090822705584
2002-12-31,-0.0017293284302652978
2003-01-02,0.06718947048738189
2003-01-03,0.0
2003-01-06,0.07810967016948167
2003-01-07,-0.003015635278071027
2003-01-08,-0.10477508612582165
2003-01-09,0.017420707822449977
2003-01-10,0.017122494642948904
2003-01-13,-0.008113722122178757
2003-01-14,0.007307909724171502
2003-01-15,-0.031230164519207904
2003-01-16,-0.07000694761282533
2003-01-17,-0.03832629025397605
2003-01-21,-0.025437384799842366
2003-01-22,0.000961550698638014
2003-01-23,0.027262728658156377
2003-01-24,-0.05824684725552398
2003-01-27,-0.014858731983584228
2003-01-28,0.03529774720059864
2003-01-29,0.020029063097537048
2003-01-30,-0.04144790483807759
2003-01-31,0.015621761200073081
2003-02-03,0.01919812585792835
2003-02-04,-0.04570946691892486
2003-02-05,0.00891521236040882
2003-02-06,0.007862546942348114
2003-02-07,-0.046062105438958056
2003-02-10,0.012220381970462046
2003-02-11,-0.01838678336784838
2003-02-12,0.005145389080984941
2003-02-13,0.01223249303844165
2003-02-14,0.1987312953588889
2003-02-18,0.05572735528575068
2003-02-19,0.009382141045429115
2003-02-20,0.0
2003-02-21,0.0007844268764514162
2003-02-24,0.012361580705094966
2003-02-25,-0.006166248975222111
2003-02-26,-0.04991126224618192
2003-02-27,0.020903884172159604
2003-02-28,0.003973210366265523
2003-03-03,-0.016780254222684032
2003-03-04,-0.008096840315741094
2003-03-05,0.016119371355894252
2003-03-06,-0.01692895429373298
2003-03-07,0.015325918926981874
2003-03-10,-0.0284160174514132
2003-03-11,0.00738585272717307
2003-03-12,0.027417712907256586
2003-03-13,0.09480676966929913
2003-03-14,-0.029376592366839205
2003-03-17,0.05649620685147827
2003-03-18,-0.0077710044954097945
2003-03-19,0.004952686498004066
2003-03-20,0.009135981613153987
2003-03-21,-0.009135981613153987
2003-03-24,-0.03815096705303356
2003-03-25,0.028211969661769754
2003-03-26,0.027437844102326636
2003-03-27,-0.028859539985320204
2003-03-28,-0.04156621928628201
2003-03-31,-0.04182155597100712
2003-04-01,0.029079266234873113
2003-04-02,0.03628428390016536
2003-04-03,0.013006058789579278
2003-04-04,-0.03953670259413178
2003-04-07,0.01040412945243574
2003-04-08,-0.009652053691624918
2003-04-09,-0.0052431586977674804
2003-04-10,0.0052431586977674804
2003-04-11,-0.011256905158260722
2003-04-14,0.017203534799179465
2003-04-15,-0.005203191354993031
2003-04-16,0.0
2003-04-17,0.017738496202256204
2003-04-21,0.02532085867781042
2003-04-22,0.012775212317524431
2003-04-23,0.022310409885538895
2003-04-24,-0.03010117617191499
2003-04-25,-0.0376552108417898
2003-04-28,0.029803690771826652
2003-04-29,0.030343083891001044
2003-04-30,-0.004178173265022789
2003-05-01,0.006260833100169005
2003-05-02,0.09770010978072552
2003-05-05,0.02423246440914184
2003-05-06,0.001228959402812535
2003-05-07,-0.01607155907287927
2003-05-08,0.0006201224364961178
2003-05-09,0.2856573416292436
2003-05-12,-0.028478581333992947
2003-05-13,-0.018955525632380343
2003-05-14,-0.000978095574279969
2003-05-15,0.03380146675286544
2003-05-16,0.009453549198184641
2003-05-19,-0.058099496350956015
