Price,Close,High,Low,Open,Volume
2000-02-08,0.07616005837917328,0.07878664815245016,0.07257910014141146,0.07448875919851404,468816000
2000-02-09,0.07806973159313202,0.0803378596364585,0.07795055164372618,0.07902502227539678,589056000
2000-02-10,0.09406579285860062,0.09549872544650773,0.08284526170835081,0.08284526170835081,970080000
2000-02-11,0.09549874067306519,0.09884133983389334,0.08857518241795266,0.09872123773881195,423792000
2000-02-14,0.1107778549194336,0.1107778549194336,0.09478179384580884,0.0957370844374236,650112000
2000-02-15,0.10648088157176971,0.11113631717936238,0.10194463273319286,0.11101713724092534,450480000
2000-02-16,0.11137467622756958,0.11507574334141546,0.10648088077951438,0.10767453807242996,1019568000
2000-02-17,0.11531408131122589,0.11603100505659457,0.1095841763019488,0.11125547515570992,535776000
2000-02-18,0.12868450582027435,0.1303557982808642,0.11280762361826537,0.11364281219975303,960864000
2000-02-22,0.12510263919830322,0.12629629677544002,0.12032802255091671,0.12462591933459047,542496000
2000-02-23,0.12581953406333923,0.12713237130185628,0.12211848058795353,0.12367059300058741,511392000
2000-02-24,0.12462590634822845,0.12737076111426524,0.11937272612783079,0.12653557248086938,244320000
2000-02-25,0.11686625331640244,0.12474510983572583,0.11173318103995677,0.12474510983572583,278736000
2000-02-28,0.11603102833032608,0.11746304551355034,0.11412045396614194,0.11626938820795808,517872000
2000-02-29,0.1222376897931099,0.12367062261054389,0.11531413153289262,0.11531413153289262,306048000
2000-03-01,0.1186567097902298,0.12223766825623048,0.11674704378083244,0.12223766825623048,383568000
2000-03-02,0.1106586903333664,0.11961200984128391,0.11030115044740438,0.11961200984128391,191040000
2000-03-03,0.11244915425777435,0.11364280472727464,0.10982347978108514,0.11077785507650005,273696000
2000-03-06,0.11173315346240997,0.1217609492494544,0.11077786280281306,0.11316608603651575,432096000
2000-03-07,0.15912450850009918,0.16664489446173772,0.13704008407440982,0.14324763267376384,1952208000
2000-03-08,0.16043734550476074,0.1618702781110088,0.14754551487556303,0.15903467236522423,668736000
2000-03-09,0.19156399369239807,0.20627655402397774,0.1618702537045267,0.16234698709080936,952944000
2000-03-10,0.2253759503364563,0.2769450865830078,0.20006902410872413,0.20150195662593384,2161200000
2000-03-13,0.28506311774253845,0.28649513439981106,0.20245625927568953,0.2043668397687337,2415168000
2000-03-14,0.21033518016338348,0.2835111046212592,0.20627657307551825,0.2835111046212592,1567776000
2000-03-15,0.20174036920070648,0.23122601710627172,0.19481681105162085,0.2254062534097573,995616000
2000-03-16,0.17986498773097992,0.2153491615476216,0.17691110279098557,0.20818631331310797,750384000
2000-03-17,0.19075821340084076,0.20436697049739103,0.17568717925868588,0.1757174387309905,557616000
2000-03-20,0.19063903391361237,0.2046053309594649,0.1845506641365282,0.19827860123921526,365280000
2000-03-21,0.1812080591917038,0.19266786064125682,0.16616728495244995,0.1909965678754355,536640000
2000-03-22,0.1825217306613922,0.18813153361892063,0.17953667270333012,0.1826409105761141,230592000
2000-03-23,0.1857442855834961,0.195772082258356,0.18049203416238696,0.18085048933147468,309408000
2000-03-24,0.1779855191707611,0.19290711041618844,0.1718971508181013,0.1845506209593775,231600000
2000-03-27,0.16628648340702057,0.18335702117243963,0.16473528573439652,0.17762710614948568,388944000
2000-03-28,0.15387220680713654,0.1623469585364312,0.15088714895933836,0.16055647300615608,393312000
2000-03-29,0.14372526109218597,0.15805002233247703,0.13751771337125698,0.1544690506009144,469440000
2000-03-30,0.1428891122341156,0.1561403222087793,0.13465272059275715,0.13942733485738498,361920000
2000-03-31,0.16136237978935242,0.1678385475891663,0.1499328262018237,0.15264833663743757,962976000
2000-04-03,0.14873912930488586,0.16043729914358498,0.1445604279405408,0.15990006056840161,329952000
2000-04-04,0.14324761927127838,0.15924367355051317,0.10886818928005582,0.15661709743520902,513792000
2000-04-05,0.17512059211730957,0.18622193755501168,0.13727937038713187,0.14468057699855819,639600000
2000-04-06,0.18323780596256256,0.19254866506092463,0.17452376195293137,0.18323780596256256,404592000
2000-04-07,0.19589129090309143,0.20054672792262654,0.184312295172126,0.19242951154737625,318576000
2000-04-10,0.1785823553800583,0.21081284027814473,0.1748812879191498,0.1992338470593077,395280000
2000-04-11,0.16795772314071655,0.18144729710527313,0.1527977720516823,0.16613699131007553,457584000
2000-04-12,0.15052959322929382,0.17189708440279283,0.14993276478263623,0.16819694748634767,313440000
2000-04-13,0.14408279955387115,0.15709472349697942,0.14157631881791372,0.15172327961060886,313296000
2000-04-14,0.1313999891281128,0.14527735984367082,0.12510259256735837,0.13489111110432683,421920000
2000-04-17,0.13811451196670532,0.14324759542936477,0.12032797469620429,0.12032797469620429,294096000
2000-04-18,0.16258631646633148,0.1714195413842048,0.1475455418289555,0.15202129345508125,477504000
2000-04-19,0.15482661128044128,0.16998747701250866,0.15279776545474016,0.16771935601283397,278352000
2000-04-20,0.15399141609668732,0.16198944971060755,0.1518424751281285,0.15900530659081974,153936000
2000-04-24,0.1463508903980255,0.15160405442097796,0.1387113142582626,0.14515723352158189,205968000
2000-04-25,0.16234707832336426,0.16712261156388514,0.1525585671438258,0.15291702243660843,249696000
2000-04-26,0.16067571938037872,0.17762705900435422,0.1604373458202488,0.1736876452820533,254112000
2000-04-27,0.1738067865371704,0.17547807867312984,0.149096692894576,0.14993279661127407,280992000
2000-04-28,0.17022588849067688,0.18335699602620023,0.17022588849067688,0.17655261784943313,179040000
2000-05-01,0.17571742832660675,0.18049204490569495,0.17153871156863545,0.176671796999308,119424000
2000-05-02,0.16891300678253174,0.1859835377421794,0.16401828253790382,0.17571738317967028,234000000
2000-05-03,0.16616719961166382,0.1733300294878117,0.1527977250045772,0.16783849151913663,329184000
2000-05-04,0.16819702088832855,0.17523975810174555,0.16437677344866147,0.16580879076222077,241200000
2000-05-05,0.17595577239990234,0.1800143798690201,0.16521196735202068,0.16748008864238362,170592000
2000-05-08,0.1695098578929901,0.17762705889261568,0.16927056903537024,0.17141951029879687,185136000
2000-05-09,0.16712255775928497,0.17380684039943853,0.16234702605623202,0.1723748229630429,176832000
2000-05-10,0.150648832321167,0.16557042366450928,0.14921589977226443,0.1654512437200276,274080000
2000-05-11,0.1570947766304016,0.15984054711680043,0.1507680468956371,0.15279780859192527,245904000
2000-05-12,0.15232011675834656,0.16998747702942377,0.15232011675834656,0.16139262808026303,187824000
2000-05-15,0.16282467544078827,0.1654512657009825,0.14420292959196893,0.15160413627468328,282096000
2000-05-16,0.17953670024871826,0.18466978433490172,0.16807688849009617,0.1699874695917353,366432000
2000-05-17,0.21105118095874786,0.21893003495807625,0.18896767398796696,0.1890868539258415,1290624000
2000-05-18,0.196726456284523,0.21570665732664418,0.19541361880227562,0.2122448783826906,509904000
2000-05-19,0.19505509734153748,0.2015019195359574,0.18956447405978127,0.19099649101582125,521184000
2000-05-22,0.20770947635173798,0.20770947635173798,0.1758365396055534,0.19290706828302923,517152000
2000-05-23,0.2060382217168808,0.22525678055339232,0.19911466459502575,0.20245634791110964,778560000
2000-05-24,0.20341162383556366,0.2091415370059992,0.17619503149297322,0.20579893852227008,739632000
2000-05-25,0.20054669678211212,0.2186917084832355,0.19804020186909302,0.2063957905572309,569184000
2000-05-26,0.2015615999698639,0.20711181532669729,0.1890868974804102,0.2015615999698639,183456000
2000-05-30,0.20985758304595947,0.21510983476282555,0.2060382504495932,0.2069926191192292,303648000
2000-05-31,0.21797476708889008,0.221556640874887,0.2091415439839263,0.2091415439839263,469536000
2000-06-01,0.22406309843063354,0.2264504129466499,0.21845237926510178,0.22442156719150763,418992000
2000-06-02,0.2512805759906769,0.2540254298523391,0.22871849582490136,0.22871849582490136,592176000
2000-06-05,0.2566814720630646,0.26930558727833326,0.24089444281868796,0.25092222700824024,491904000
2000-06-06,0.24387957155704498,0.2671567502389239,0.24256580455071775,0.25760751327834686,375888000
2000-06-07,0.23301644623279572,0.2441178044413583,0.22943457235522918,0.24208895842159753,332352000
2000-06-08,0.23480695486068726,0.23922401776771618,0.22537598662141317,0.23898475620908038,460704000
2000-06-09,0.24149121344089508,0.25211585240910644,0.235642133337111,0.23922400740282465,467280000
2000-06-12,0.23504535853862762,0.24459552217794678,0.22967392598450045,0.24256574662696068,380016000
2000-06-13,0.24244654178619385,0.2425657217571944,0.22728658718062694,0.22848024480856646,447840000
2000-06-14,0.2422081083059311,0.24829554724606268,0.2390149494380033,0.24698273736803528,275088000
2000-06-15,0.24853496253490448,0.24853496253490448,0.2284802916945552,0.24149129365620614,338592000
2000-06-16,0.28601744771003723,0.28649509618487395,0.24757942303357702,0.24763904029545172,987840000
2000-06-19,0.3039233982563019,0.3270822900014615,0.2781388040654632,0.2853016512664462,1052160000
2000-06-20,0.2998647391796112,0.3127574854825204,0.29604543426169894,0.3091765404700633,610272000
2000-06-21,0.33030471205711365,0.33615472024651627,0.29520928039193484,0.29520928039193484,614880000
2000-06-22,0.3122797906398773,0.3356770632673695,0.30917649485500703,0.328872686782219,614352000
2000-06-23,0.28279513120651245,0.3077436055090709,0.28267504961285056,0.30392337149146087,607392000
2000-06-26,0.31693530082702637,0.3187257870751282,0.2838687094306242,0.2884049521870425,618288000
2000-06-27,0.2721705734729767,0.31944275820571694,0.26381406775513333,0.3141895767833399,604608000
2000-06-28,0.261665940284729,0.2884048958134887,0.25402547368028405,0.2779003676166831,586608000
2000-06-29,0.22394391894340515,0.25712969733266444,0.21964603696137097,0.25712969733266444,1184880000
2000-06-30,0.24280497431755066,0.24686356811456625,0.2229886705004873,0.23444847053604723,1209192000
2000-07-03,0.23349404335021973,0.25211578340785534,0.23110582741452845,0.24447621918034215,232680000
2000-07-05,0.20842556655406952,0.2330164751661727,0.20150199477258768,0.2325388263496257,777936000
2000-07-06,0.22107894718647003,0.22871851135519905,0.20364996277636613,0.20866385281938796,603936000
2000-07-07,0.2222726047039032,0.2330163933007594,0.2177363496399586,0.2291961603917787,346560000
2000-07-10,0.23373250663280487,0.23922404779623663,0.21630442967340052,0.21845245611829944,351264000
2000-07-11,0.2525934875011444,0.2645309359323043,0.228002554661247,0.2306291583422654,755304000
2000-07-12,0.25975537300109863,0.2728864772440982,0.25474238406624927,0.2630979576078076,388152000
2000-07-13,0.2841079831123352,0.28554000058840495,0.26476932644001366,0.2652469752516723,458736000
2000-07-14,0.28195905685424805,0.2953285242170323,0.2750354987656776,0.28983788524921056,280200000
2000-07-17,0.2788556218147278,0.28649518559935083,0.2779003245669083,0.28625682576666645,105552000
2000-07-18,0.27336421608924866,0.2864953246624742,0.26357569322501156,0.26357569322501156,183672000
2000-07-19,0.25593602657318115,0.2654852568303213,0.2504444876204029,0.26357559110615714,189504000
2000-07-20,0.2628597021102905,0.2693056123770002,0.25498084517987624,0.2556968540322014,142992000
2000-07-21,0.2662022113800049,0.27121517302479725,0.259755374672568,0.26357560800210345,251928000
2000-07-24,0.24352099001407623,0.26835028425023044,0.2330164598963971,0.2664406180681002,281112000
2000-07-25,0.23444846272468567,0.24925087470858712,0.23397081396912045,0.24734120864512327,335304000
2000-07-26,0.21702037751674652,0.23444844957975447,0.21057446939733196,0.23444844957975447,380064000
2000-07-27,0.20150193572044373,0.21296174714001592,0.1986369862808398,0.210096797700412,331560000
2000-07-28,0.20627662539482117,0.22131740022079835,0.19099657532599212,0.2024563908837403,512664000
2000-07-31,0.2291962206363678,0.2296738694106537,0.2062765931082673,0.21773640687231754,371232000
2000-08-01,0.22465994954109192,0.23110587150995057,0.22298865708205745,0.2291962054977753,350616000
2000-08-02,0.2291962206363678,0.23289637295912513,0.2179747804412031,0.2215566544466121,345432000
2000-08-03,0.23922401666641235,0.24447629555770478,0.20627660456890196,0.20627660456890196,368664000
2000-08-04,0.24352099001407623,0.2482955926265099,0.23970075601328028,0.24495393636981494,194784000
2000-08-07,0.26262038946151733,0.264769344783409,0.24423702913890163,0.2451923268284025,246936000
2000-08-08,0.2568904459476471,0.27121520947423977,0.2559360773754427,0.2568904459476471,128112000
2000-08-09,0.24925090372562408,0.261904362261958,0.2456699584025152,0.26023308322463057,136248000
2000-08-10,0.2521159052848816,0.257845806634517,0.23874643601463866,0.24352103959926608,156432000
2000-08-11,0.2461475133895874,0.25450311397148695,0.23444842667743887,0.25259344820164076,131928000
2000-08-14,0.24853496253490448,0.2516382872125809,0.24065610472884783,0.24925097146680555,108576000
2000-08-15,0.2719917297363281,0.2769451019452929,0.2490125132737194,0.24972852192325073,443328000
2000-08-16,0.2788556218147278,0.2867335454320352,0.27049912061496967,0.2867335454320352,266232000
2000-08-17,0.2841079831123352,0.28554000058840495,0.27408019958886437,0.27503549721218157,129816000
2000-08-18,0.2941349148750305,0.2974775281645342,0.28243675196548196,0.282914373535809,204720000
2000-08-21,0.29867106676101685,0.310130893502509,0.2979550581217233,0.3048786152163928,464472000
2000-08-22,0.27049916982650757,0.2893602010271675,0.2678734953551301,0.28315265302640213,658872000
2000-08-23,0.2862568795681,0.28673359932306736,0.2607106788244072,0.26620221827137214,352800000
2000-08-24,0.29389646649360657,0.2967614300285737,0.27933334356831807,0.2845855945669766,332616000
2000-08-25,0.28649523854255676,0.29699976705329334,0.2850632213647373,0.2907931206711254,153048000
2000-08-28,0.2979550361633301,0.3017752968893173,0.2845855717050689,0.287928183720469,189264000
2000-08-29,0.2972390353679657,0.299864709906954,0.29413481046945206,0.29914870130166027,149376000
2000-08-30,0.2998647391796112,0.3039233602841216,0.2907931557122634,0.29389647927730383,178080000
2000-08-31,0.3032073378562927,0.31514478607828267,0.29843270829315605,0.3044009952470769,388896000
2000-09-01,0.3036850094795227,0.3122798460712125,0.3003423969500308,0.30941490964808893,204144000
2000-09-05,0.3041625916957855,0.311086175774032,0.3020136642465812,0.31084778856987305,246144000
2000-09-06,0.28315269947052,0.3053562916854378,0.2807653844836121,0.3053562916854378,230136000
2000-09-07,0.29843270778656006,0.2989103565338194,0.2755130815553099,0.28745055707935285,239760000
2000-09-08,0.2807652950286865,0.3017752503784659,0.2798099977547467,0.2950900547003306,222648000
2000-09-11,0.2693054974079132,0.27885565688940145,0.2588009968394187,0.27718435097476973,285888000
2000-09-12,0.2676342725753784,0.2836303154625738,0.26357565138420413,0.2695439387362709,125976000
2000-09-13,0.26751503348350525,0.2719320952005912,0.26118827870536265,0.2669182048802329,239976000
2000-09-14,0.26500841975212097,0.2807651905104606,0.26166580949622487,0.26882774950895605,216336000
2000-09-15,0.2707979679107666,0.27455770859009193,0.2616658693569505,0.263575534672238,242592000
2000-09-18,0.25498074293136597,0.2731257649964063,0.2521158070341894,0.27145445903847987,163488000
2000-09-19,0.2628597021102905,0.2635757109626157,0.2406560779827523,0.24328268238668357,301104000
2000-09-20,0.25426480174064636,0.260710738452859,0.2502062075064688,0.2556968192505034,227568000
2000-09-21,0.26518741250038147,0.27097690357622956,0.25593612838317303,0.25617448833402484,346824000
2000-09-22,0.2697831690311432,0.27312578114462377,0.2387463570896656,0.23898471697259843,387264000
2000-09-25,0.2891218662261963,0.29318048756553855,0.27599075925806593,0.27813878540792125,467568000
2000-09-26,0.2960454225540161,0.29938800752882905,0.2788556959209419,0.29222516150604044,337344000
2000-09-27,0.3122797906398773,0.32612693080278105,0.2936580760463375,0.2936580760463375,676128000
2000-09-28,0.32183003425598145,0.3237397005917733,0.3017753683408779,0.30941493532065345,333816000
2000-09-29,0.3127574026584625,0.32469487558295224,0.30750515282224017,0.3127574026584625,373872000
2000-10-02,0.3053562045097351,0.32946948336066106,0.29747737877980274,0.3170543888671115,340584000
2000-10-03,0.28888261318206787,0.3094149273949113,0.28649529808374735,0.30702761229659076,300264000
2000-10-04,0.28553980588912964,0.29031533446822844,0.27742259582480466,0.28124285475427085,419568000
2000-10-05,0.2788556218147278,0.28768884267985473,0.27288643477597746,0.28768884267985473,525048000
2000-10-06,0.2614266276359558,0.2814812843468473,0.2576072967172782,0.27957161888750853,1027176000
2000-10-09,0.2671566903591156,0.27121528523919386,0.23683584863581728,0.25474249110429553,665256000
2000-10-10,0.24686357378959656,0.2688279314673226,0.2444762861584651,0.255936086457469,415944000
2000-10-11,0.24901242554187775,0.2626202462792076,0.2225109345475579,0.23182270490128057,535776000
2000-10-12,0.23922401666641235,0.26930556328129973,0.2368357999846132,0.2545031772171456,401616000
2000-10-13,0.24877315759658813,0.2559360017219903,0.23832824829856372,0.2408943323362873,578976000
2000-10-16,0.24304333329200745,0.248773233287818,0.23731343329619686,0.248773233287818,339216000
2000-10-17,0.2253759503364563,0.24304331114476269,0.22275028944204978,0.24208894265125733,463248000
2000-10-18,0.221794992685318,0.23468773785146582,0.20078503334816755,0.21081282876849372,416952000
2000-10-19,0.24328260123729706,0.2463859245349304,0.23253878352223764,0.23611975554844794,294888000
2000-10-20,0.26596295833587646,0.2721705070485475,0.23588141394019213,0.23755272014033602,387360000
2000-10-23,0.25999465584754944,0.26978314793631,0.25163815353957386,0.2681118693325658,182112000
2000-10-24,0.2516382038593292,0.2630980041657486,0.25068383525264104,0.25880105036084605,193968000
2000-10-25,0.2296738177537918,0.2482955310838681,0.22800251189910795,0.2447145868426971,385512000
2000-10-26,0.23946240544319153,0.24829560231426184,0.21487147016076832,0.2311059010947926,265776000
2000-10-27,0.23397082090377808,0.24561034710740645,0.225375970908729,0.23970074822279586,210960000
2000-10-30,0.2174980491399765,0.23534418183904737,0.2172587602710235,0.2301515204868831,192120000
2000-10-31,0.23737303912639618,0.2411336832772543,0.21916935204401988,0.22609290994695433,299256000
2000-11-01,0.2373134195804596,0.24065600449366623,0.22346630549972823,0.2315835199158136,304536000
2000-11-02,0.25545841455459595,0.2616659629247401,0.24161130055538266,0.2456699214006906,192888000
2000-11-03,0.2721705734729767,0.27694517705415184,0.2502062385329994,0.25211590510259074,268632000
2000-11-06,0.2931804955005646,0.30559466512919176,0.27694513538954174,0.27861644174613814,635040000
2000-11-07,0.27336421608924866,0.2884049911265129,0.26357569322501156,0.2884049911265129,258240000
2000-11-08,0.2652469873428345,0.2764684289275231,0.2611883656970851,0.2764684289275231,187080000
2000-11-09,0.23755265772342682,0.26166590861057193,0.22585355837983268,0.24925081444729308,564528000
2000-11-10,0.22465994954109192,0.2578457311849972,0.2186916899761285,0.24566992320431597,805248000
2000-11-13,0.2256152629852295,0.2502061831979183,0.20627659407429744,0.21343944048214553,530040000
2000-11-14,0.26691827178001404,0.26882793799739213,0.23874639180832516,0.24065603070338348,470736000
2000-11-15,0.2633967697620392,0.27049909427293517,0.2513997358532164,0.26214352284540926,423864000
2000-11-16,0.24686357378959656,0.26262035521304156,0.2444762861584651,0.255936086457469,235536000
2000-11-17,0.24208900332450867,0.26142675974379315,0.23397085818562072,0.248773272966926,178776000
2000-11-20,0.22346630692481995,0.23325480019877354,0.2208397169673823,0.23313562025219567,298752000
2000-11-21,0.21916928887367249,0.23492606638533653,0.2077094914196804,0.23301640068843996,382512000
2000-11-22,0.20770947635173798,0.21678105715056542,0.19863696659435923,0.21009677687817438,409752000
2000-11-24,0.21964605152606964,0.22776418099371495,0.21009682013205655,0.21009682013205655,165072000
2000-11-27,0.21224486827850342,0.23683578855560228,0.2034712345453123,0.23540377118112074,363864000
2000-11-28,0.19642843306064606,0.2177363375512637,0.19171340837467435,0.21546821697579505,382344000
2000-11-29,0.18431229889392853,0.1995914478994674,0.169509897118672,0.19935307428432622,636408000
2000-11-30,0.15470744669437408,0.1685545612652527,0.13895066604650155,0.1685545612652527,981624000
2000-12-01,0.1699874848127365,0.18622191335351154,0.16330228778400072,0.16425758525093787,784080000
2000-12-04,0.17261317372322083,0.1766717811949885,0.1594820674229186,0.1710619764092521,474264000
2000-12-05,0.18383468687534332,0.19147425551111705,0.1676002517493592,0.18478997106861633,997224000
2000-12-06,0.15757237374782562,0.1852666125294023,0.15661709002979762,0.18025362368535336,950928000
2000-12-07,0.15470744669437408,0.16306393659550267,0.14181561598023537,0.14993283068364632,785184000
2000-12-08,0.1900421679019928,0.19099653644683887,0.15476703435866013,0.17070349999129442,853392000
2000-12-11,0.1900421679019928,0.19386148633779787,0.179060003428816,0.1838346193682569,757632000
2000-12-12,0.18478989601135254,0.18860921429835767,0.1785823477194616,0.18526662944696595,409512000
2000-12-13,0.17046517133712769,0.18717723865516026,0.16712257208172918,0.18407301300112291,675072000
2000-12-14,0.15876607596874237,0.17070352611096845,0.1547074680566181,0.16927059329741762,569016000
2000-12-15,0.14300920069217682,0.15804996503428645,0.14229227709999454,0.14873909764655874,1094424000
2000-12-18,0.14772436022758484,0.15279784349896175,0.14563499440688657,0.14897759447516495,658872000
2000-12-19,0.13656236231327057,0.16330220848461827,0.1336974139235872,0.14993274987809588,946200000
2000-12-20,0.12176095694303513,0.14849990314161762,0.11507575932926169,0.12963888305672752,1105392000
2000-12-21,0.10648088157176971,0.13656242262173018,0.10504794909554319,0.12008963491807904,845256000
2000-12-22,0.13393673300743103,0.14611255250173888,0.11507573119493783,0.11507573119493783,949080000
2000-12-26,0.12844522297382355,0.13704008655424277,0.11985037305456339,0.13560806921652804,343824000
2000-12-27,0.13704009354114532,0.1422923586507509,0.12176096066335138,0.12701321211179717,339456000
2000-12-28,0.1377560943365097,0.14133796825305833,0.12940051967202984,0.13154946096242873,419232000
2000-12-29,0.12516216933727264,0.14205392690164767,0.12223763043687004,0.13751768601619857,495168000
2001-01-02,0.11435974389314651,0.12772921700155068,0.11388210194813185,0.1260579244275478,290808000
2001-01-03,0.14945517480373383,0.1506488321648323,0.1079129041116235,0.11077786073943263,910368000
2001-01-04,0.1666448712348938,0.17046511813740797,0.14276996401772055,0.146828570786046,815448000
2001-01-05,0.1416955441236496,0.1659289139207757,0.1384730401466767,0.1652119898457589,432768000
2001-01-08,0.15518510341644287,0.1613926523613921,0.13775610039965822,0.13775610039965822,573768000
2001-01-09,0.15828837454319,0.1613926127328722,0.14969351275018736,0.15733400616945933,302904000
2001-01-10,0.1692705601453781,0.16998748406062783,0.14659022352232762,0.15017118190820886,392928000
2001-01-11,0.18335698544979095,0.19051981840546825,0.16234702334860368,0.16521197347133357,447648000
2001-01-12,0.17953670024871826,0.19768170843747096,0.17762703444459307,0.18646025654486295,669000000
2001-01-16,0.16545124351978302,0.18049201478940322,0.16258628006188916,0.18049201478940322,414984000
2001-01-17,0.17141945660114288,0.18335691495405396,0.1707034481701724,0.17810465185724547,592584000
2001-01-18,0.20430730283260345,0.2091415078420405,0.1676001588578756,0.1714194765793608,948168000
2001-01-19,0.19887538254261017,0.2177363872256773,0.1957720592280188,0.21009682172524966,1018704000
2001-01-22,0.19099649786949158,0.20054664311707232,0.18550587439071123,0.19290707882970662,377712000
2001-01-23,0.21003729104995728,0.21391621404857955,0.1876548979738254,0.1886092667468806,433632000
2001-01-24,0.2091415524482727,0.21200650241444924,0.19696573025527717,0.20985756111540307,451728000
2001-01-25,0.18813158571720123,0.20245634876929605,0.18383461854873387,0.20197961531723443,440016000
2001-01-26,0.19410072267055511,0.1963688432476987,0.17631418577650274,0.1776270091085085,259248000
2001-01-29,0.19505509734153748,0.19529437247876788,0.18144726140834885,0.18813154180632796,354168000
2001-01-30,0.19935305416584015,0.20353084199079238,0.19433916232947399,0.19815941025953993,243720000
2001-01-31,0.19720405340194702,0.2072318477245096,0.19290708690240474,0.19959136781996198,358344000
2001-02-01,0.19821900129318237,0.19959142881536435,0.18860924908345533,0.19720411366778273,371856000
2001-02-02,0.17906002700328827,0.20293401148013773,0.17762708055917742,0.19839776850114232,320520000
2001-02-05,0.17882072925567627,0.180014386753832,0.16831621267183888,0.17882072925567627,367584000
2001-02-06,0.17977602779865265,0.1833569866511003,0.17506100142100886,0.17547813127638673,250440000
2001-02-07,0.17141945660114288,0.18001431732600265,0.16187022762115838,0.1785823004640617,720384000
2001-02-08,0.17046517133712769,0.18216334660264308,0.16974824725976895,0.17237483773560752,384288000
2001-02-09,0.1692705601453781,0.17022585760808856,0.163063927175168,0.16903220025907545,259608000
2001-02-12,0.16473527252674103,0.16927060049775863,0.1566171410593967,0.16736093407584268,354336000
2001-02-13,0.1697481870651245,0.17762702673975375,0.16592885562254336,0.16783852134383392,467736000
2001-02-14,0.18216334283351898,0.1871772347822942,0.16043737025133806,0.16760021745328924,690888000
2001-02-15,0.21558737754821777,0.21916925009187818,0.20579887400940258,0.20723180608632685,1108512000
2001-02-16,0.22728659212589264,0.23301649312593684,0.20436697446455432,0.20460533441174164,1081176000
2001-02-20,0.20460522174835205,0.2263311834538031,0.20436686193241468,0.22155656912840455,701304000
2001-02-21,0.2139161378145218,0.2225109864796271,0.19481676099858622,0.19696570198924349,646512000
2001-02-22,0.22298860549926758,0.229196152479026,0.2062765317666613,0.21272245224441882,815304000
2001-02-23,0.20758943259716034,0.22537597531891362,0.20054669506503003,0.2217950165753202,1034664000
2001-02-26,0.20293393731117249,0.20723183245262367,0.19410072980721885,0.20150192034935194,751824000
2001-02-27,0.19075821340084076,0.205798988070691,0.18956455577010106,0.1979201318629563,533832000
2001-02-28,0.17070353031158447,0.20054671924437656,0.167122571136245,0.18932527758390683,784056000
2001-03-01,0.18419213593006134,0.18717718068958128,0.1527977590215165,0.1685545374423849,915288000
2001-03-02,0.1664661169052124,0.18311859059871313,0.16425758576636937,0.1709418675184842,1413504000
2001-03-05,0.16807693243026733,0.17237482915032515,0.15900534809240888,0.1599597167646356,742296000
2001-03-06,0.18431229889392853,0.1902805736723835,0.17368768536524187,0.17667181592388836,834408000
